temporada,clube,rodada,pts_acum,ppg_acum,rebaixado
2021,internacional,25,37.0000,1.4800,0
2021,juventude,25,28.0000,1.1200,0
2021,palmeiras,25,42.0000,1.6800,0
2021,santos,25,31.0000,1.2400,0
2021,sao-paulo,25,30.0000,1.2000,0
2021,sport,25,26.0000,1.0400,1
2021,america-mg,30,38.0000,1.2667,0
2021,athletico-pr,30,38.0000,1.2667,0
2021,atletico-go,30,38.0000,1.2667,0
2021,atletico-mg,30,65.0000,2.1667,0
2021,bahia,30,36.0000,1.2000,1
2021,bragantino,30,46.0000,1.5333,0
2021,ceara,30,39.0000,1.3000,0
2021,chapecoense,30,14.0000,0.4667,1
2021,corinthians,30,47.0000,1.5667,0
2021,cuiaba,30,38.0000,1.2667,0
2021,flamengo,30,55.0000,1.8333,0
2021,fluminense,30,42.0000,1.4000,0
2021,fortaleza,30,48.0000,1.6000,0
2021,gremio,30,27.0000,0.9000,1
2021,internacional,30,44.0000,1.4667,0
2021,juventude,30,31.0000,1.0333,0
2021,palmeiras,30,55.0000,1.8333,0
2021,santos,30,35.0000,1.1667,0
2021,sao-paulo,30,37.0000,1.2333,0
2021,sport,30,30.0000,1.0000,1
2021,america-mg,35,48.0000,1.3714,0
2021,athletico-pr,35,45.0000,1.2857,0
2021,atletico-go,35,44.0000,1.2571,0
2021,atletico-mg,35,78.0000,2.2286,0
2021,bahia,35,37.0000,1.0571,1
2021,bragantino,35,52.0000,1.4857,0
2021,ceara,35,49.0000,1.4000,0
2021,chapecoense,35,15.0000,0.4286,1
2021,corinthians,35,53.0000,1.5143,0
2021,cuiaba,35,43.0000,1.2286,0
2021,flamengo,35,68.0000,1.9429,0
2021,fluminense,35,51.0000,1.4571,0
2021,fortaleza,35,52.0000,1.4857,0
2021,gremio,35,39.0000,1.1143,1
2021,internacional,35,47.0000,1.3429,0
2021,juventude,35,43.0000,1.2286,0
2021,palmeiras,35,59.0000,1.6857,0
2021,santos,35,45.0000,1.2857,0
2021,sao-paulo,35,42.0000,1.2000,0
2021,sport,35,34.0000,0.9714,1
2022,america-mg,10,14.0000,1.4000,0
2022,athletico-pr,10,16.0000,1.6000,0
2022,atletico-go,10,10.0000,1.0000,1
2022,atletico-mg,10,16.0000,1.6000,0
2022,avai,10,11.0000,1.1000,1
2022,botafogo-rj,10,12.0000,1.2000,0
2022,bragantino,10,13.0000,1.3000,0
2022,ceara,10,13.0000,1.3000,1
2022,corinthians,10,18.0000,1.8000,0
2022,coritiba,10,15.0000,1.5000,0
2022,cuiaba,10,11.0000,1.1000,0
2022,flamengo,10,12.0000,1.2000,0
2022,fluminense,10,14.0000,1.4000,0
2022,fortaleza,10,6.0000,0.6000,0
2022,goias,10,13.0000,1.3000,0
2022,internacional,10,15.0000,1.5000,0
2022,juventude,10,10.0000,1.0000,1
2022,palmeiras,10,19.0000,1.9000,0
2022,santos,10,13.0000,1.3000,0
2022,sao-paulo,10,15.0000,1.5000,0
2022,america-mg,15,18.0000,1.2000,0
2022,athletico-pr,15,27.0000,1.8000,0
2022,atletico-go,15,17.0000,1.1333,1
2022,atletico-mg,15,27.0000,1.8000,0
2022,avai,15,18.0000,1.2000,1
2022,botafogo-rj,15,21.0000,1.4000,0
2022,bragantino,15,18.0000,1.2000,0
2022,ceara,15,18.0000,1.2000,1
2022,corinthians,15,26.0000,1.7333,0
2022,coritiba,15,18.0000,1.2000,0
2022,cuiaba,15,16.0000,1.0667,0
2022,flamengo,15,21.0000,1.4000,0
2022,fluminense,15,24.0000,1.6000,0
2022,fortaleza,15,10.0000,0.6667,0
2022,goias,15,17.0000,1.1333,0
2022,internacional,15,25.0000,1.6667,0
2022,juventude,15,11.0000,0.7333,1
2022,palmeiras,15,29.0000,1.9333,0
2022,santos,15,19.0000,1.2667,0
2022,sao-paulo,15,22.0000,1.4667,0
2022,america-mg,20,24.0000,1.2000,0
2022,athletico-pr,20,34.0000,1.7000,0
2022,atletico-go,20,17.0000,0.8500,1
2022,atletico-mg,20,32.0000,1.6000,0
2022,avai,20,21.0000,1.0500,1
2022,botafogo-rj,20,24.0000,1.2000,0
2022,bragantino,20,30.0000,1.5000,0
2022,ceara,20,24.0000,1.2000,1
2022,corinthians,20,38.0000,1.9000,0
2022,coritiba,20,22.0000,1.1000,0
2022,cuiaba,20,20.0000,1.0000,0
2022,flamengo,20,33.0000,1.6500,0
2022,fluminense,20,35.0000,1.7500,0
2022,fortaleza,20,18.0000,0.9000,0
2022,goias,20,25.0000,1.2500,0
2022,internacional,20,33.0000,1.6500,0
2022,juventude,20,16.0000,0.8000,1
2022,palmeiras,20,42.0000,2.1000,0
2022,santos,20,27.0000,1.3500,0
2022,sao-paulo,20,26.0000,1.3000,0
2022,america-mg,25,35.0000,1.4000,0
2022,athletico-pr,25,42.0000,1.6800,0
2022,atletico-go,25,22.0000,0.8800,1
2022,atletico-mg,25,39.0000,1.5600,0
2022,avai,25,24.0000,0.9600,1
2022,botafogo-rj,25,30.0000,1.2000,0
2022,bragantino,25,32.0000,1.2800,0
2022,ceara,25,28.0000,1.1200,1
2022,corinthians,25,43.0000,1.7200,0
2022,coritiba,25,25.0000,1.0000,0
2022,cuiaba,25,26.0000,1.0400,0
2022,flamengo,25,44.0000,1.7600,0
2022,fluminense,25,42.0000,1.6800,0
2022,fortaleza,25,30.0000,1.2000,0
2022,goias,25,35.0000,1.4000,0
2022,internacional,25,43.0000,1.7200,0
2022,juventude,25,18.0000,0.7200,1
2022,palmeiras,25,51.0000,2.0400,0
2022,santos,25,34.0000,1.3600,0
2022,sao-paulo,25,30.0000,1.2000,0
2022,america-mg,30,42.0000,1.4000,0
2022,athletico-pr,30,48.0000,1.6000,0
2022,atletico-go,30,28.0000,0.9333,1
2022,atletico-mg,30,46.0000,1.5333,0
2022,avai,30,28.0000,0.9333,1
2022,botafogo-rj,30,40.0000,1.3333,0
2022,bragantino,30,38.0000,1.2667,0
2022,ceara,30,32.0000,1.0667,1
2022,corinthians,30,51.0000,1.7000,0
2022,coritiba,30,31.0000,1.0333,0
2022,cuiaba,30,30.0000,1.0000,0
2022,flamengo,30,49.0000,1.6333,0
2022,fluminense,30,51.0000,1.7000,0
2022,fortaleza,30,38.0000,1.2667,0
2022,goias,30,38.0000,1.2667,0
2022,internacional,30,54.0000,1.8000,0
2022,juventude,30,20.0000,0.6667,1
2022,palmeiras,30,66.0000,2.2000,0
2022,santos,30,37.0000,1.2333,0
2022,sao-paulo,30,43.0000,1.4333,0
2022,america-mg,35,49.0000,1.4000,0
2022,athletico-pr,35,54.0000,1.5429,0
2022,atletico-go,35,33.0000,0.9429,1
2022,atletico-mg,35,52.0000,1.4857,0
2022,avai,35,28.0000,0.8000,1
2022,botafogo-rj,35,47.0000,1.3429,0
2022,bragantino,35,44.0000,1.2571,0
2022,ceara,35,34.0000,0.9714,1
2022,corinthians,35,61.0000,1.7429,0
2022,coritiba,35,38.0000,1.0857,0
2022,cuiaba,35,37.0000,1.0571,0
2022,flamengo,35,61.0000,1.7429,0
2022,fluminense,35,61.0000,1.7429,0
2022,fortaleza,35,48.0000,1.3714,0
2022,goias,35,43.0000,1.2286,0
2022,internacional,35,64.0000,1.8286,0
2022,juventude,35,21.0000,0.6000,1
2022,palmeiras,35,77.0000,2.2000,0
2022,santos,35,46.0000,1.3143,0
2022,sao-paulo,35,51.0000,1.4571,0
2023,america-mg,10,8.0000,0.8000,1
2023,athletico-pr,10,16.0000,1.6000,0
2023,atletico-mg,10,18.0000,1.8000,0
2023,bahia,10,9.0000,0.9000,0
2023,botafogo-rj,10,24.0000,2.4000,0
2023,bragantino,10,14.0000,1.4000,0
2023,corinthians,10,9.0000,0.9000,0
2023,coritiba,10,4.0000,0.4000,1
2023,cruzeiro,10,14.0000,1.4000,0
2023,cuiaba,10,12.0000,1.2000,0
2023,flamengo,10,19.0000,1.9000,0
2023,fluminense,10,17.0000,1.7000,0
2023,fortaleza,10,14.0000,1.4000,0
2023,goias,10,8.0000,0.8000,1
2023,gremio,10,17.0000,1.7000,0
2023,internacional,10,14.0000,1.4000,0
2023,palmeiras,10,22.0000,2.2000,0
2023,santos,10,13.0000,1.3000,1
2023,sao-paulo,10,15.0000,1.5000,0
2023,vasco,10,6.0000,0.6000,0
2023,america-mg,15,9.0000,0.6000,1
2023,athletico-pr,15,23.0000,1.5333,0
2023,atletico-mg,15,21.0000,1.4000,0
2023,bahia,15,13.0000,0.8667,0
2023,botafogo-rj,15,39.0000,2.6000,0
2023,bragantino,15,24.0000,1.6000,0
2023,corinthians,15,16.0000,1.0667,0
2023,coritiba,15,11.0000,0.7333,1
2023,cruzeiro,15,22.0000,1.4667,0
2023,cuiaba,15,19.0000,1.2667,0
2023,flamengo,15,27.0000,1.8000,0
2023,fluminense,15,25.0000,1.6667,0
2023,fortaleza,15,23.0000,1.5333,0
2023,goias,15,12.0000,0.8000,1
2023,gremio,15,27.0000,1.8000,0
2023,internacional,15,22.0000,1.4667,0
2023,palmeiras,15,25.0000,1.6667,0
2023,santos,15,16.0000,1.0667,1
2023,sao-paulo,15,25.0000,1.6667,0
2023,vasco,15,12.0000,0.8000,0
2023,america-mg,20,10.0000,0.5000,1
2023,athletico-pr,20,32.0000,1.6000,0
2023,atletico-mg,20,27.0000,1.3500,0
2023,bahia,20,21.0000,1.0500,0
2023,botafogo-rj,20,48.0000,2.4000,0
2023,bragantino,20,32.0000,1.6000,0
2023,corinthians,20,25.0000,1.2500,0
2023,coritiba,20,14.0000,0.7000,1
2023,cruzeiro,20,25.0000,1.2500,0
2023,cuiaba,20,28.0000,1.4000,0
2023,flamengo,20,35.0000,1.7500,0
2023,fluminense,20,34.0000,1.7000,0
2023,fortaleza,20,29.0000,1.4500,0
2023,goias,20,23.0000,1.1500,1
2023,gremio,20,34.0000,1.7000,0
2023,internacional,20,24.0000,1.2000,0
2023,palmeiras,20,37.0000,1.8500,0
2023,santos,20,21.0000,1.0500,1
2023,sao-paulo,20,28.0000,1.4000,0
2023,vasco,20,19.0000,0.9500,0
2023,america-mg,25,18.0000,0.7200,1
2023,athletico-pr,25,40.0000,1.6000,0
2023,atletico-mg,25,40.0000,1.6000,0
2023,bahia,25,25.0000,1.0000,0
2023,botafogo-rj,25,52.0000,2.0800,0
2023,bragantino,25,45.0000,1.8000,0
2023,corinthians,25,30.0000,1.2000,0
2023,coritiba,25,17.0000,0.6800,1
2023,cruzeiro,25,30.0000,1.2000,0
2023,cuiaba,25,32.0000,1.2800,0
2023,flamengo,25,43.0000,1.7200,0
2023,fluminense,25,41.0000,1.6400,0
2023,fortaleza,25,39.0000,1.5600,0
2023,goias,25,27.0000,1.0800,1
2023,gremio,25,44.0000,1.7600,0
2023,internacional,25,29.0000,1.1600,0
2023,palmeiras,25,44.0000,1.7600,0
2023,santos,25,27.0000,1.0800,1
2023,sao-paulo,25,34.0000,1.3600,0
2023,vasco,25,26.0000,1.0400,0
2023,america-mg,30,19.0000,0.6333,1
2023,athletico-pr,30,49.0000,1.6333,0
2023,atletico-mg,30,49.0000,1.6333,0
2023,bahia,30,34.0000,1.1333,0
2023,botafogo-rj,30,60.0000,2.0000,0
2023,bragantino,30,52.0000,1.7333,0
2023,corinthians,30,37.0000,1.2333,0
2023,coritiba,30,23.0000,0.7667,1
2023,cruzeiro,30,40.0000,1.3333,0
2023,cuiaba,30,40.0000,1.3333,0
2023,flamengo,30,53.0000,1.7667,0
2023,fluminense,30,45.0000,1.5000,0
2023,fortaleza,30,43.0000,1.4333,0
2023,goias,30,32.0000,1.0667,1
2023,gremio,30,50.0000,1.6667,0
2023,internacional,30,38.0000,1.2667,0
2023,palmeiras,30,53.0000,1.7667,0
2023,santos,30,34.0000,1.1333,1
2023,sao-paulo,30,39.0000,1.3000,0
2023,vasco,30,31.0000,1.0333,0
2023,america-mg,35,21.0000,0.6000,1
2023,athletico-pr,35,52.0000,1.4857,0
2023,atletico-mg,35,60.0000,1.7143,0
2023,bahia,35,41.0000,1.1714,0
2023,botafogo-rj,35,62.0000,1.7714,0
2023,bragantino,35,59.0000,1.6857,0
2023,corinthians,35,44.0000,1.2571,0
2023,coritiba,35,29.0000,0.8286,1
2023,cruzeiro,35,44.0000,1.2571,0
2023,cuiaba,35,48.0000,1.3714,0
2023,flamengo,35,63.0000,1.8000,0
2023,fluminense,35,53.0000,1.5143,0
2023,fortaleza,35,45.0000,1.2857,0
2023,goias,35,35.0000,1.0000,1
2023,gremio,35,59.0000,1.6857,0
2023,internacional,35,46.0000,1.3143,0
2023,palmeiras,35,63.0000,1.8000,0
2023,santos,35,43.0000,1.2286,1
2023,sao-paulo,35,47.0000,1.3429,0
2023,vasco,35,42.0000,1.2000,0
